ENSGID	GENE	DESCRIPTION	GENE_TYPE	CHR	START	END	pPredEBM	pPredHMP	pTWAShmp	pTWASomni	minP	maxP	maxPpred	maxPtwas	Near_GWAS	ENSGID	GENE.x	DESCRIPTION.x	GENE_TYPE.x	CHR.x	START.x	END.x	meanPredBeta	GENE.y	DESCRIPTION.y	GENE_TYPE.y	CHR.y	START.y	END.y	meanTwasZscore
ENSG00000234906	APOC2	apolipoprotein C-II [Source:HGNC Symbol;Acc:609]	protein_coding	19	45450460	45452822	0.00715666554335479	0.00306409078524643	0.0971192261025577	0.139	0.00306409078524643	0.139	0.00715666554335479	0.139	no	ENSG00000234906	APOC2	apolipoprotein C-II [Source:HGNC Symbol;Acc:609]	protein_coding	19	45450460	45452822	-0.00301908440188614	APOC2	apolipoprotein C-II [Source:HGNC Symbol;Acc:609]	protein_coding	19	45450460	45452822	-1.66356
ENSG00000198131	ZNF544	zinc finger protein 544 [Source:HGNC Symbol;Acc:16759]	protein_coding	19	58739960	58788815	0.00880814032928977	0.0055399710345212	0.0168908142819255	0.0115	0.0055399710345212	0.0168908142819255	0.00880814032928977	0.0168908142819255	no	ENSG00000198131	ZNF544	zinc finger protein 544 [Source:HGNC Symbol;Acc:16759]	protein_coding	19	58739960	58788815	-0.00999278768273522	ZNF544	zinc finger protein 544 [Source:HGNC Symbol;Acc:16759]	protein_coding	19	58739960	58788815	-2.09613340625
ENSG00000088305	DNMT3B	DNA (cytosine-5-)-methyltransferase 3 beta [Source:HGNC Symbol;Acc:2979]	protein_coding	20	31350191	31397162	0.014199029001317	0.0208580527035736	0.00969463235262543	0.000502	0.000502	0.0208580527035736	0.0208580527035736	0.00969463235262543	no	ENSG00000088305	DNMT3B	DNA (cytosine-5-)-methyltransferase 3 beta [Source:HGNC Symbol;Acc:2979]	protein_coding	20	31350191	31397162	0.0041893532632762	DNMT3B	DNA (cytosine-5-)-methyltransferase 3 beta [Source:HGNC Symbol;Acc:2979]	protein_coding	20	31350191	31397162	1.2465305625
ENSG00000260257	RP5-1085F17.3		lincRNA	20	31444848	31446557	0.258086105880763	0.491290334145588	0.00436661991748896	0.00777	0.00436661991748896	0.491290334145588	0.491290334145588	0.00777	no	ENSG00000260257	RP5-1085F17.3		lincRNA	20	31444848	31446557	0.00344576060065686	RP5-1085F17.3		lincRNA	20	31444848	31446557	1.9258785
ENSG00000198183	BPIFA1	BPI fold containing family A, member 1 [Source:HGNC Symbol;Acc:15749]	protein_coding	20	31823801	31831115	0.000317053106687418	0.00242777912401265	0.00415226822416959	NA	NA	NA	0.00242777912401265	NA	no	ENSG00000198183	BPIFA1	BPI fold containing family A, member 1 [Source:HGNC Symbol;Acc:15749]	protein_coding	20	31823801	31831115	0.0198444786553924	BPIFA1	BPI fold containing family A, member 1 [Source:HGNC Symbol;Acc:15749]	protein_coding	20	31823801	31831115	2.8735
ENSG00000125999	BPIFB1	BPI fold containing family B, member 1 [Source:HGNC Symbol;Acc:16108]	protein_coding	20	31861286	31897684	0.0113995687149558	0.0047241739424987	3.78115008161771e-05	4.4e-05	3.78115008161771e-05	0.0113995687149558	0.0113995687149558	4.4e-05	no	ENSG00000125999	BPIFB1	BPI fold containing family B, member 1 [Source:HGNC Symbol;Acc:16108]	protein_coding	20	31861286	31897684	0.00348221142637711	BPIFB1	BPI fold containing family B, member 1 [Source:HGNC Symbol;Acc:16108]	protein_coding	20	31861286	31897684	2.81391
ENSG00000237767	RP11-101E14.2		lincRNA	20	38633119	38637171	0.0058130962932803	0.00990182679238874	0.488862415366481	NA	NA	NA	0.00990182679238874	NA	no	ENSG00000237767	RP11-101E14.2		lincRNA	20	38633119	38637171	0.0157247152999549	RP11-101E14.2		lincRNA	20	38633119	38637171	0.61873
ENSG00000132801	ZSWIM3	zinc finger, SWIM-type containing 3 [Source:HGNC Symbol;Acc:16157]	protein_coding	20	44486256	44507761	0.000225691912132452	0.00135534415709611	NA	NA	NA	NA	0.00135534415709611	NA	no	ENSG00000132801	ZSWIM3	zinc finger, SWIM-type containing 3 [Source:HGNC Symbol;Acc:16157]	protein_coding	20	44486256	44507761	0.00198974444912084	NA	NA	NA	NA	NA	NA	NA
ENSG00000124151	NCOA3	nuclear receptor coactivator 3 [Source:HGNC Symbol;Acc:7670]	protein_coding	20	46130601	46285621	0.00953304989029167	0.00542057243042982	0.0767783997387462	0.308	0.00542057243042982	0.308	0.00953304989029167	0.308	no	ENSG00000124151	NCOA3	nuclear receptor coactivator 3 [Source:HGNC Symbol;Acc:7670]	protein_coding	20	46130601	46285621	-0.00322206675159573	NCOA3	nuclear receptor coactivator 3 [Source:HGNC Symbol;Acc:7670]	protein_coding	20	46130601	46285621	-1.51647216666667
ENSG00000180530	NRIP1	nuclear receptor interacting protein 1 [Source:HGNC Symbol;Acc:8001]	protein_coding	21	16333556	16437321	0.0234616725433321	0.0247095968474147	0.00433715083736913	0.00775	0.00433715083736913	0.0247095968474147	0.0247095968474147	0.00775	no	ENSG00000180530	NRIP1	nuclear receptor interacting protein 1 [Source:HGNC Symbol;Acc:8001]	protein_coding	21	16333556	16437321	0.00258110693013912	NRIP1	nuclear receptor interacting protein 1 [Source:HGNC Symbol;Acc:8001]	protein_coding	21	16333556	16437321	1.802065
ENSG00000230870	FBXW11P1	F-box and WD repeat domain containing 11 pseudogene 1 [Source:HGNC Symbol;Acc:1145]	pseudogene	21	32999440	33000913	0.0153791781066864	0.0342268836084825	0.00486966113362341	0.00575	0.00486966113362341	0.0342268836084825	0.0342268836084825	0.00575	no	ENSG00000230870	FBXW11P1	F-box and WD repeat domain containing 11 pseudogene 1 [Source:HGNC Symbol;Acc:1145]	pseudogene	21	32999440	33000913	0.00503792412637746	FBXW11P1	F-box and WD repeat domain containing 11 pseudogene 1 [Source:HGNC Symbol;Acc:1145]	pseudogene	21	32999440	33000913	2.53703
ENSG00000159212	CLIC6	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:2065]	protein_coding	21	36041688	36090525	2.57557354026875e-05	0.00251948081664014	0.0161003140637154	0.05	2.57557354026875e-05	0.05	0.00251948081664014	0.05	no	ENSG00000159212	CLIC6	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:2065]	protein_coding	21	36041688	36090525	0.00349100575146279	CLIC6	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:2065]	protein_coding	21	36041688	36090525	0.643627727272727
ENSG00000232837	AF064858.7		lincRNA	21	40346355	40349700	0.00988501649429433	0.00773479460998915	0.309836309868602	0.458	0.00773479460998915	0.458	0.00988501649429433	0.458	no	ENSG00000232837	AF064858.7		lincRNA	21	40346355	40349700	-0.00159942959536205	AF064858.7		lincRNA	21	40346355	40349700	0.302104
ENSG00000184809	C21orf88	chromosome 21 open reading frame 88 [Source:HGNC Symbol;Acc:16424]	protein_coding	21	40969074	40984748	0.000358240369508256	0.00058710632386298	0.0640892620374813	0.0326	0.000358240369508256	0.0640892620374813	0.00058710632386298	0.0640892620374813	no	ENSG00000184809	C21orf88	chromosome 21 open reading frame 88 [Source:HGNC Symbol;Acc:16424]	protein_coding	21	40969074	40984748	-0.00135088593012363	C21orf88	chromosome 21 open reading frame 88 [Source:HGNC Symbol;Acc:16424]	protein_coding	21	40969074	40984748	0.937231666666667
ENSG00000183067	IGSF5	immunoglobulin superfamily, member 5 [Source:HGNC Symbol;Acc:5952]	protein_coding	21	41117334	41174023	0.000119634389278775	0.00313702728978908	0.0312654041546551	0.0333	0.000119634389278775	0.0333	0.00313702728978908	0.0333	no	ENSG00000183067	IGSF5	immunoglobulin superfamily, member 5 [Source:HGNC Symbol;Acc:5952]	protein_coding	21	41117334	41174023	0.00389931662530787	IGSF5	immunoglobulin superfamily, member 5 [Source:HGNC Symbol;Acc:5952]	protein_coding	21	41117334	41174023	0.957041818181818
ENSG00000160284	SPATC1L	spermatogenesis and centriole associated 1-like [Source:HGNC Symbol;Acc:1298]	protein_coding	21	47581062	47604390	0.00629745031510954	0.00598591755144388	0.00965042917352622	0.0943	0.00598591755144388	0.0943	0.00629745031510954	0.0943	no	ENSG00000160284	SPATC1L	spermatogenesis and centriole associated 1-like [Source:HGNC Symbol;Acc:1298]	protein_coding	21	47581062	47604390	0.0178893807780512	SPATC1L	spermatogenesis and centriole associated 1-like [Source:HGNC Symbol;Acc:1298]	protein_coding	21	47581062	47604390	2.30475347826087
ENSG00000230982	DSTNP1	destrin (actin depolymerizing factor) pseudogene 1 [Source:HGNC Symbol;Acc:23769]	pseudogene	21	48073470	48073934	0.0235192515840837	0.00287284966854239	0.00811387809960821	0.00517	0.00287284966854239	0.0235192515840837	0.0235192515840837	0.00811387809960821	no	ENSG00000230982	DSTNP1	destrin (actin depolymerizing factor) pseudogene 1 [Source:HGNC Symbol;Acc:23769]	pseudogene	21	48073470	48073934	0.00187229821330845	DSTNP1	destrin (actin depolymerizing factor) pseudogene 1 [Source:HGNC Symbol;Acc:23769]	pseudogene	21	48073470	48073934	-0.2858
ENSG00000183628	DGCR6	DiGeorge syndrome critical region gene 6 [Source:HGNC Symbol;Acc:2846]	protein_coding	22	18893541	18901751	0.0365404655586424	0.0141142002085339	0.00667091800368646	0.0098	0.00667091800368646	0.0365404655586424	0.0365404655586424	0.0098	no	ENSG00000183628	DGCR6	DiGeorge syndrome critical region gene 6 [Source:HGNC Symbol;Acc:2846]	protein_coding	22	18893541	18901751	0.00897966736318231	DGCR6	DiGeorge syndrome critical region gene 6 [Source:HGNC Symbol;Acc:2846]	protein_coding	22	18893541	18901751	2.51726313333333
ENSG00000242259	C22orf39	chromosome 22 open reading frame 39 [Source:HGNC Symbol;Acc:27012]	protein_coding	22	19428409	19435415	0.00174742427372594	0.000664208399813842	0.000764207148048684	0.0398	0.000664208399813842	0.0398	0.00174742427372594	0.0398	no	ENSG00000242259	C22orf39	chromosome 22 open reading frame 39 [Source:HGNC Symbol;Acc:27012]	protein_coding	22	19428409	19435415	-0.00497452353353605	C22orf39	chromosome 22 open reading frame 39 [Source:HGNC Symbol;Acc:27012]	protein_coding	22	19428409	19435415	-2.71559545454545
ENSG00000070010	UFD1L	ubiquitin fusion degradation 1 like (yeast) [Source:HGNC Symbol;Acc:12520]	protein_coding	22	19437629	19466738	0.00141438004556425	0.0260393871243279	0.000809928581769068	0.000431	0.000431	0.0260393871243279	0.0260393871243279	0.000809928581769068	no	ENSG00000070010	UFD1L	ubiquitin fusion degradation 1 like (yeast) [Source:HGNC Symbol;Acc:12520]	protein_coding	22	19437629	19466738	0.00750790904922167	UFD1L	ubiquitin fusion degradation 1 like (yeast) [Source:HGNC Symbol;Acc:12520]	protein_coding	22	19437629	19466738	1.668755
ENSG00000099889	ARVCF	armadillo repeat gene deleted in velocardiofacial syndrome [Source:HGNC Symbol;Acc:728]	protein_coding	22	19957499	20004331	0.00940673938860149	0.00806973799199734	0.0979890428593824	0.0966	0.00806973799199734	0.0979890428593824	0.00940673938860149	0.0979890428593824	no	ENSG00000099889	ARVCF	armadillo repeat gene deleted in velocardiofacial syndrome [Source:HGNC Symbol;Acc:728]	protein_coding	22	19957499	20004331	0.00237400371519712	ARVCF	armadillo repeat gene deleted in velocardiofacial syndrome [Source:HGNC Symbol;Acc:728]	protein_coding	22	19957499	20004331	0.505560571428571
ENSG00000128191	DGCR8	DGCR8 microprocessor complex subunit [Source:HGNC Symbol;Acc:2847]	protein_coding	22	20067755	20099311	0.0327361561887822	0.066336561954016	0.00148483648396087	0.00376	0.00148483648396087	0.066336561954016	0.066336561954016	0.00376	no	ENSG00000128191	DGCR8	DGCR8 microprocessor complex subunit [Source:HGNC Symbol;Acc:2847]	protein_coding	22	20067755	20099311	-0.00392320920780724	DGCR8	DGCR8 microprocessor complex subunit [Source:HGNC Symbol;Acc:2847]	protein_coding	22	20067755	20099311	-2.06462185714286
ENSG00000169635	HIC2	hypermethylated in cancer 2 [Source:HGNC Symbol;Acc:18595]	protein_coding	22	21771693	21805752	0.038549544989363	0.107159874482691	0.00550637608333871	0.00375	0.00375	0.107159874482691	0.107159874482691	0.00550637608333871	no	ENSG00000169635	HIC2	hypermethylated in cancer 2 [Source:HGNC Symbol;Acc:18595]	protein_coding	22	21771693	21805752	0.00120064557084914	HIC2	hypermethylated in cancer 2 [Source:HGNC Symbol;Acc:18595]	protein_coding	22	21771693	21805752	-1.19677
ENSG00000239282	GATSL3	GATS protein-like 3 [Source:HGNC Symbol;Acc:34423]	protein_coding	22	30681106	30685616	0.00379310330200606	0.00846876338558275	0.0351846520619388	0.314	0.00379310330200606	0.314	0.00846876338558275	0.314	no	ENSG00000239282	GATSL3	GATS protein-like 3 [Source:HGNC Symbol;Acc:34423]	protein_coding	22	30681106	30685616	-0.00817395991361768	GATSL3	GATS protein-like 3 [Source:HGNC Symbol;Acc:34423]	protein_coding	22	30681106	30685616	-1.394926
ENSG00000187045	TMPRSS6	transmembrane protease, serine 6 [Source:HGNC Symbol;Acc:16517]	protein_coding	22	37461476	37505603	0.00245131025118124	0.00122595153008454	0.00362852000521984	0.000977	0.000977	0.00362852000521984	0.00245131025118124	0.00362852000521984	no	ENSG00000187045	TMPRSS6	transmembrane protease, serine 6 [Source:HGNC Symbol;Acc:16517]	protein_coding	22	37461476	37505603	-0.000434880476386451	TMPRSS6	transmembrane protease, serine 6 [Source:HGNC Symbol;Acc:16517]	protein_coding	22	37461476	37505603	-0.3625895
ENSG00000128340	RAC2	ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2) [Source:HGNC Symbol;Acc:9802]	protein_coding	22	37621301	37640488	0.0191369612205659	0.0178987820608079	0.0030722440148752	0.00602	0.0030722440148752	0.0191369612205659	0.0191369612205659	0.00602	no	ENSG00000128340	RAC2	ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2) [Source:HGNC Symbol;Acc:9802]	protein_coding	22	37621301	37640488	0.00617549358219982	RAC2	ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2) [Source:HGNC Symbol;Acc:9802]	protein_coding	22	37621301	37640488	1.32114
ENSG00000172404	DNAJB7	DnaJ (Hsp40) homolog, subfamily B, member 7 [Source:HGNC Symbol;Acc:24986]	protein_coding	22	41255553	41257621	0.00298623589217116	0.00334998694224816	NA	NA	NA	NA	0.00334998694224816	NA	no	ENSG00000172404	DNAJB7	DnaJ (Hsp40) homolog, subfamily B, member 7 [Source:HGNC Symbol;Acc:24986]	protein_coding	22	41255553	41257621	0.00113901389798922	NA	NA	NA	NA	NA	NA	NA
ENSG00000100418	DESI1	desumoylating isopeptidase 1 [Source:HGNC Symbol;Acc:24577]	protein_coding	22	41994032	42017100	0.00237876086452003	0.00381426477002565	0.000399244146411768	0.00258	0.000399244146411768	0.00381426477002565	0.00381426477002565	0.00258	no	ENSG00000100418	DESI1	desumoylating isopeptidase 1 [Source:HGNC Symbol;Acc:24577]	protein_coding	22	41994032	42017100	-0.0086383132048971	DESI1	desumoylating isopeptidase 1 [Source:HGNC Symbol;Acc:24577]	protein_coding	22	41994032	42017100	-2.84181211764706
ENSG00000213790	OLA1P1	Obg-like ATPase 1 pseudogene 1 [Source:HGNC Symbol;Acc:45274]	pseudogene	22	42503769	42504957	0.00283059857543317	0.000589204271237582	0.16144031481441	0.00921	0.000589204271237582	0.16144031481441	0.00283059857543317	0.16144031481441	no	ENSG00000213790	OLA1P1	Obg-like ATPase 1 pseudogene 1 [Source:HGNC Symbol;Acc:45274]	pseudogene	22	42503769	42504957	-0.0067509002079508	OLA1P1	Obg-like ATPase 1 pseudogene 1 [Source:HGNC Symbol;Acc:45274]	pseudogene	22	42503769	42504957	-1.40948477777778
ENSG00000182057	Z83851.3		lincRNA	22	42665759	42671202	5.03729461745796e-05	6.36440965108682e-05	0.00642098458195065	0.0178	5.03729461745796e-05	0.0178	6.36440965108682e-05	0.0178	no	ENSG00000182057	Z83851.3		lincRNA	22	42665759	42671202	-0.00703949665372087	Z83851.3		lincRNA	22	42665759	42671202	-2.39458728571429
ENSG00000273366	CTA-989H11.1		lincRNA	22	42674194	42674852	0.0017260833275643	0.00106798262426491	0.0281589168265281	0.00699	0.00106798262426491	0.0281589168265281	0.0017260833275643	0.0281589168265281	no	ENSG00000273366	CTA-989H11.1		lincRNA	22	42674194	42674852	0.00099246175986662	CTA-989H11.1		lincRNA	22	42674194	42674852	1.24383625
ENSG00000235568	NFAM1	NFAT activating protein with ITAM motif 1 [Source:HGNC Symbol;Acc:29872]	protein_coding	22	42776416	42828401	0.115185545492363	0.162689305810631	0.00134218305591318	0.00409	0.00134218305591318	0.162689305810631	0.162689305810631	0.00409	no	ENSG00000235568	NFAM1	NFAT activating protein with ITAM motif 1 [Source:HGNC Symbol;Acc:29872]	protein_coding	22	42776416	42828401	-0.00263443711006842	NFAM1	NFAT activating protein with ITAM motif 1 [Source:HGNC Symbol;Acc:29872]	protein_coding	22	42776416	42828401	1.57934266666667
ENSG00000128274	A4GALT	alpha 1,4-galactosyltransferase [Source:HGNC Symbol;Acc:18149]	protein_coding	22	43088127	43117304	0.00950301743140784	0.00278397446922131	0.0198965648513599	0.00106	0.00106	0.0198965648513599	0.00950301743140784	0.0198965648513599	no	ENSG00000128274	A4GALT	alpha 1,4-galactosyltransferase [Source:HGNC Symbol;Acc:18149]	protein_coding	22	43088127	43117304	0.0070665191723863	A4GALT	alpha 1,4-galactosyltransferase [Source:HGNC Symbol;Acc:18149]	protein_coding	22	43088127	43117304	1.37714523809524
ENSG00000242247	ARFGAP3	ADP-ribosylation factor GTPase activating protein 3 [Source:HGNC Symbol;Acc:661]	protein_coding	22	43192508	43254112	2.85188818057093e-05	4.38553880394999e-07	0.00437832673309366	0.059	4.38553880394999e-07	0.059	2.85188818057093e-05	0.059	no	ENSG00000242247	ARFGAP3	ADP-ribosylation factor GTPase activating protein 3 [Source:HGNC Symbol;Acc:661]	protein_coding	22	43192508	43254112	-0.01088891451506	ARFGAP3	ADP-ribosylation factor GTPase activating protein 3 [Source:HGNC Symbol;Acc:661]	protein_coding	22	43192508	43254112	-2.12930775862069
ENSG00000100266	PACSIN2	protein kinase C and casein kinase substrate in neurons 2 [Source:HGNC Symbol;Acc:8571]	protein_coding	22	43254393	43411151	0.000121015159070528	1.27454508843615e-06	0.0134215320529753	0.0567	1.27454508843615e-06	0.0567	0.000121015159070528	0.0567	no	ENSG00000100266	PACSIN2	protein kinase C and casein kinase substrate in neurons 2 [Source:HGNC Symbol;Acc:8571]	protein_coding	22	43254393	43411151	-0.00361057198822292	PACSIN2	protein kinase C and casein kinase substrate in neurons 2 [Source:HGNC Symbol;Acc:8571]	protein_coding	22	43254393	43411151	-0.845927125
ENSG00000226989	AL049758.2		pseudogene	22	43249409	43249805	0.00453575718888159	0.00235548416014567	NA	NA	NA	NA	0.00453575718888159	NA	no	ENSG00000226989	AL049758.2		pseudogene	22	43249409	43249805	0.00406129287616046	NA	NA	NA	NA	NA	NA	NA
ENSG00000100290	BIK	BCL2-interacting killer (apoptosis-inducing) [Source:HGNC Symbol;Acc:1051]	protein_coding	22	43506754	43525718	0.000111795261025995	0.00142631480364459	0.0213001503374834	0.0275	0.000111795261025995	0.0275	0.00142631480364459	0.0275	no	ENSG00000100290	BIK	BCL2-interacting killer (apoptosis-inducing) [Source:HGNC Symbol;Acc:1051]	protein_coding	22	43506754	43525718	-4.35226108401297e-05	BIK	BCL2-interacting killer (apoptosis-inducing) [Source:HGNC Symbol;Acc:1051]	protein_coding	22	43506754	43525718	1.43992166666667
ENSG00000260613	RP3-522J7.6		lincRNA	22	50226264	50231434	0.010770425913772	0.0138471341715342	0.0037374109652209	0.00235	0.00235	0.0138471341715342	0.0138471341715342	0.0037374109652209	no	ENSG00000260613	RP3-522J7.6		lincRNA	22	50226264	50231434	-0.00600283141118458	RP3-522J7.6		lincRNA	22	50226264	50231434	-2.4961591
ENSG00000073146	MOV10L1	Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) [Source:HGNC Symbol;Acc:7201]	protein_coding	22	50528308	50600119	0.00513116720812051	0.00216953382416237	0.0407629671337013	0.0551	0.00216953382416237	0.0551	0.00513116720812051	0.0551	no	ENSG00000073146	MOV10L1	Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) [Source:HGNC Symbol;Acc:7201]	protein_coding	22	50528308	50600119	0.0067534535059677	MOV10L1	Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) [Source:HGNC Symbol;Acc:7201]	protein_coding	22	50528308	50600119	1.49380904347826
