ENSGID	GENE	DESCRIPTION	GENE_TYPE	CHR	START	END	meanPredBeta
ENSG00000248547	RP11-468N14.6		pseudogene	4	69749603	69750158	-0.00150182625324042
ENSG00000248553	OR52H2P	olfactory receptor, family 52, subfamily H, member 2 pseudogene [Source:HGNC Symbol;Acc:15219]	pseudogene	11	5572892	5573793	-0.00135001743427304
ENSG00000248557	RP11-390G14.1		pseudogene	3	126343635	126344904	-0.00370890927271095
ENSG00000248560	CTB-14A14.2		pseudogene	5	180541106	180542674	-0.0021599997871652
ENSG00000248564	RP11-478C6.2		pseudogene	4	331886	332372	0.00164638969637926
ENSG00000248568	KRT8P48	keratin 8 pseudogene 48 [Source:HGNC Symbol;Acc:48344]	pseudogene	5	146085944	146087163	-0.00261038981175538
ENSG00000248569	CTC-512J14.5		pseudogene	5	79646840	79647775	-0.00164365602440442
ENSG00000248583	RP11-241F15.1		pseudogene	4	49488943	49491571	0.000797186828772765
ENSG00000248587	GDNF-AS1	GDNF antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:43592]	lincRNA	5	37840540	37875901	0.000285817622476319
ENSG00000248593	DSTNP2	destrin (actin depolymerizing factor) pseudogene 2 [Source:HGNC Symbol;Acc:34546]	pseudogene	12	6993906	6994950	0.00331059595834062
ENSG00000248596	RP11-844P9.2		lincRNA	5	175570088	175626298	0.00224392433237706
ENSG00000248597	RP11-259O2.2		lincRNA	5	1963723	1967268	-0.0006521966117465
ENSG00000248599	RP11-302J23.1		lincRNA	8	102064282	102088479	-0.000365252747282187
ENSG00000248608	RP11-206P5.2		pseudogene	4	25506619	25508297	-0.000280132869163797
ENSG00000248610	HSPA8P4	heat shock 70kDa protein 8 pseudogene 4 [Source:HGNC Symbol;Acc:44919]	pseudogene	5	129475724	129477643	0.00063566027306985
ENSG00000248616	CTB-1I21.2		pseudogene	5	136193317	136194031	-0.00129708869000665
ENSG00000248626	GAPDHP40	glyceraldehyde 3 phosphate dehydrogenase pseudogene 40 [Source:HGNC Symbol;Acc:37797]	pseudogene	5	159377500	159378505	-0.00128917260347237
ENSG00000248632	RP11-366M4.11		pseudogene	4	165889739	165890629	-0.00320543226979933
ENSG00000248635	RP11-1267H10.4		pseudogene	4	69570318	69578216	0.0127933982162521
ENSG00000248636	RP11-768F21.1		lincRNA	12	119825792	120032306	0.00376045029890636
ENSG00000248639	RP11-642E20.2		pseudogene	4	69158845	69160082	0.00102397624041422
ENSG00000248641	HMGA1P2	high mobility group AT-hook 1 pseudogene 2 [Source:HGNC Symbol;Acc:13322]	pseudogene	4	73964539	73964862	-0.00155105805149375
ENSG00000248645	RP11-366M4.6		pseudogene	4	165859474	165861142	-0.00139096945185868
ENSG00000248646	RP11-567N4.2		lincRNA	4	76286417	76359659	-0.00979453807309289
ENSG00000248648	RP11-485M7.1		pseudogene	5	132338811	132339057	0.00203326955882211
ENSG00000248654	RP11-302F12.5		pseudogene	4	25722138	25722678	0.00198522835929801
ENSG00000248673	CTC-419K13.1		lincRNA	5	73665201	73832801	0.00376206436412182
ENSG00000248677	CTD-2044J15.1		lincRNA	5	6686438	6707824	0.00189759945379155
ENSG00000248693	CTD-2023M8.1		lincRNA	5	18704542	18746282	0.00119565113281167
ENSG00000248696	AC011406.2		pseudogene	5	149394348	149394717	0.000651020490804807
ENSG00000248698	LINC01085	long intergenic non-protein coding RNA 1085 [Source:HGNC Symbol;Acc:27198]	lincRNA	4	14113592	14141676	-0.00480363859991129
ENSG00000248705	AC114812.10		pseudogene	2	234659263	234662302	-0.00111281675878309
ENSG00000248712	CCDC153	coiled-coil domain containing 153 [Source:HGNC Symbol;Acc:27446]	protein_coding	11	119060933	119066584	-0.00148507289463704
ENSG00000248713	RP11-766F14.2	Protein LOC285556  [Source:UniProtKB/TrEMBL;Acc:D6RIA3]	protein_coding	4	100557686	100575805	5.38272396741791e-08
ENSG00000248714	RP11-1079K10.3		lincRNA	17	47438527	47447360	-0.00257926961899494
ENSG00000248727	CTC-236F12.4	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E5RJ82]	protein_coding	5	55753622	55777596	0.00218336531145871
ENSG00000248736	RP11-35O7.1		lincRNA	5	2965120	2967742	0.000220619225350641
ENSG00000248740	RP11-328K4.1		lincRNA	4	104177316	104374815	-0.000992354388230571
ENSG00000248744	RP11-362I1.1		lincRNA	4	45011557	45053669	-6.20372165993936e-05
ENSG00000248750	RP11-131K17.1		pseudogene	4	93805814	93806258	0.00165511515588251
ENSG00000248752	RP11-114J13.1		lincRNA	5	125412493	125615493	-0.00604658544240166
ENSG00000248757	CTD-2193G5.1		lincRNA	5	102865377	102877686	0.00261038085004074
ENSG00000248761	CTD-2593A12.2		pseudogene	5	180394848	180395567	-0.0162338185019153
ENSG00000248763	RP13-644M16.5		pseudogene	4	69932113	69935606	-0.00834059160545038
ENSG00000248769	RP11-974F13.5		pseudogene	5	68949075	68950161	0.000575566629996209
ENSG00000248771	RP11-294O2.2		lincRNA	4	165675216	165724947	-0.00558229168715914
ENSG00000248778	RP11-311D14.1		pseudogene	4	106600207	106601251	-0.00382338364691806
ENSG00000248780	RP11-632F7.1		pseudogene	4	40788127	40788727	-0.00438781113631681
ENSG00000248787	RP11-666A20.4		lincRNA	3	125626848	125629115	1.77881345363273e-05
ENSG00000248794	CTD-2248H3.1		pseudogene	5	80538149	80538418	0.0067529212205119
ENSG00000248795	RP11-173E2.1		pseudogene	4	139481858	139483095	0.00178965162526425
ENSG00000248801	RP11-664D7.4	HCG1787533; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G3XAN2]	protein_coding	8	69215703	69243726	-0.000964845012150437
ENSG00000248802	RP11-184M15.2		lincRNA	4	129504154	129522562	0.00448270757169634
ENSG00000248803	RP11-287J9.1		pseudogene	5	65918696	65919005	0.00204751123696879
ENSG00000248809	RP11-6L6.3	long intergenic non-protein coding RNA 1095 [Source:HGNC Symbol;Acc:49220]	lincRNA	4	147030607	147043065	-0.00903440697918121
ENSG00000248810	RP11-362F19.1		lincRNA	4	142240604	142253772	-0.00328473304712516
ENSG00000248824	RP11-790I12.6		pseudogene	4	70272649	70273373	-0.00358142879440253
ENSG00000248827	RP11-252I13.1		pseudogene	5	107060662	107062818	0.0011726840233275
ENSG00000248830	ZNF807	zinc finger protein 807 [Source:HGNC Symbol;Acc:33229]	pseudogene	19	35033367	35036300	0.000442897865008308
ENSG00000248835	AL357673.1	CDNA: FLJ21031 fis, clone CAE07336; HCG1780521; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9H7D2]	protein_coding	1	54635333	54637997	0.000638397265668769
ENSG00000248844	RP11-626H12.3		lincRNA	11	69902336	69911477	-0.00413707130470547
ENSG00000248846	CTD-2016O11.1		lincRNA	5	65502040	65505275	-0.00147470222830797
ENSG00000248853	CTD-2613O8.1		pseudogene	5	120394939	120396648	-0.000735835214834126
ENSG00000248854	HNRNPH1P3	heterogeneous nuclear ribonucleoprotein H1 pseudogene 3 [Source:HGNC Symbol;Acc:48811]	pseudogene	5	55134629	55135853	0.00105804249198895
ENSG00000248859	RP11-375B1.3		lincRNA	5	176170206	176170872	0.00101869640175196
ENSG00000248863	RP11-83A24.1		pseudogene	4	140347453	140352038	0.000260529895667457
ENSG00000248864	RP11-348J24.1		lincRNA	5	91625047	91628401	-0.00426628947420171
ENSG00000248866	USP46-AS1	USP46 antisense RNA 1 [Source:HGNC Symbol;Acc:43991]	lincRNA	4	53525573	53527835	-0.00355299161368966
ENSG00000248869	RP11-138I17.1		lincRNA	4	137717877	138133953	-0.000118223884829763
ENSG00000248870	CTD-2015A6.2		lincRNA	5	81882595	81883230	0.000185175151646683
ENSG00000248872	RP11-344G13.1		lincRNA	4	171961753	171980314	-0.00519943529842177
ENSG00000248874	C5orf17	chromosome 5 open reading frame 17 [Source:HGNC Symbol;Acc:26630]	protein_coding	5	23951457	24178372	0.000525693342648452
ENSG00000248884	CTC-537E7.3		lincRNA	5	67726254	67730308	-0.00418661708193976
ENSG00000248885	RP11-950K24.2		pseudogene	5	118462477	118464139	-0.00141054832586592
ENSG00000248886	UGT2A3P7	UDP glucuronosyltransferase 2 family, polypeptide A3 pseudogene 7 [Source:HGNC Symbol;Acc:39429]	pseudogene	4	70383385	70384118	-0.000106712484271153
ENSG00000248905	FMN1	formin 1 [Source:HGNC Symbol;Acc:3768]	protein_coding	15	33057747	33486897	-0.000874862519798462
ENSG00000248909	HMGB1P21	high mobility group box 1 pseudogene 21 [Source:HGNC Symbol;Acc:39106]	pseudogene	5	77940088	77940668	-0.000844598005727332
ENSG00000248916	NUP210P3	nucleoporin 210kDa pseudogene 3 [Source:HGNC Symbol;Acc:42712]	pseudogene	3	129041889	129042732	0.000332394333833392
ENSG00000248918	CTD-2089N3.3		lincRNA	5	50265494	50266021	0.00430670230470013
ENSG00000248923	MTND5P11	MT-ND5 pseudogene 11 [Source:HGNC Symbol;Acc:42273]	pseudogene	5	134260338	134262149	0.00323266861767776
ENSG00000248926	RP11-777B9.1		pseudogene	4	78879154	78879934	0.00185232028937685
ENSG00000248927	CTD-2334D19.1		lincRNA	5	120116913	120126473	0.00139080934711789
ENSG00000248943	RP11-1026M7.3		lincRNA	5	177228205	177230345	0.000280380637019666
ENSG00000248946	RP11-1281K21.7		pseudogene	4	49248618	49248932	0.000382937556894311
ENSG00000248949	RP11-661C8.2		lincRNA	5	946430	956635	-0.00594956608087348
ENSG00000248954	RP11-304F15.4		lincRNA	17	47964961	47978257	-0.000680511139403893
ENSG00000248956	HMGB1P44	high mobility group box 1 pseudogene 44 [Source:HGNC Symbol;Acc:39275]	pseudogene	4	78885094	78885665	-0.00338948059170158
ENSG00000248958	ZSWIM5P3	zinc finger, SWIM-type containing 5 pseudogene 3 [Source:HGNC Symbol;Acc:43770]	pseudogene	4	130057081	130060895	0.000315407240079236
ENSG00000248971	KRT8P46	keratin 8 pseudogene 46 [Source:HGNC Symbol;Acc:39880]	pseudogene	4	103649903	103651328	-0.00313796203902579
ENSG00000248975	CTD-2251F13.1		lincRNA	14	30421603	30766249	-0.00328606582157201
ENSG00000248979	LAMTOR3P2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3 pseudogene 2 [Source:HGNC Symbol;Acc:39727]	pseudogene	5	118468346	118468577	-0.00285602674023383
ENSG00000248986	RP11-774O3.1		lincRNA	4	8323684	8325692	0.00202174437045408
ENSG00000248988	RP11-815N9.2		pseudogene	4	159928271	159928987	0.0020570736540111
ENSG00000248991	RP11-73G16.2		lincRNA	4	152840620	152865085	0.0037011893177819
ENSG00000248994	RP11-259O2.1		lincRNA	5	1933977	1959290	-0.000881973136827627
ENSG00000248995	RP11-766N7.4		lincRNA	12	65314625	65376304	0.000184565537241337
ENSG00000249006	RP11-317B7.2		pseudogene	4	2090445	2092344	1.30099161078959e-08
ENSG00000249014	HMGN2P4	high mobility group nucleosomal binding domain 2 pseudogene 4 [Source:HGNC Symbol;Acc:33567]	pseudogene	5	75537849	75538229	-0.00294834143221355
ENSG00000249026	CTNNAP1		pseudogene	5	114725340	114728067	-0.00119158045468652
ENSG00000249034	AC005609.1	Uncharacterized protein; cDNA FLJ34090 fis, clone FCBBF3006399  [Source:UniProtKB/TrEMBL;Acc:Q8NB83]	protein_coding	5	140240341	140243224	0.000179638695460485
ENSG00000249036	RP11-625I7.1		lincRNA	4	78315645	78415440	-0.00322925517817882
ENSG00000249050	RP11-375N15.1		pseudogene	8	9311208	9314928	-5.88593552325043e-05
ENSG00000249054	RP11-598F7.1		lincRNA	12	67607	69138	-0.000205192579726874
ENSG00000249061	RP11-72L22.1		lincRNA	5	86263138	86433529	-0.0016688574364898
ENSG00000249064	KRT18P25	keratin 18 pseudogene 25 [Source:HGNC Symbol;Acc:33394]	pseudogene	4	40021860	40023137	0.00355904443145506
ENSG00000249068	CTC-287O8.1		pseudogene	5	109175829	109176393	-0.00370160271854543
ENSG00000249082	CTC-276P9.1		lincRNA	5	134374528	134375737	-0.000754115760946347
ENSG00000249087	C1orf213	chromosome 1 open reading frame 213 [Source:HGNC Symbol;Acc:25122]	protein_coding	1	23695490	23698332	-0.00130914335134853
ENSG00000249092	CTD-2325A15.3		pseudogene	5	42892421	42892919	0.00263863024592589
ENSG00000249094	RP1-7G5.6		lincRNA	12	110318481	110326272	0.00044101907330211
ENSG00000249096	RP11-290F5.1		lincRNA	4	185286336	185303460	-0.00266979802570407
ENSG00000249101	AC008834.2		pseudogene	5	97361669	97361843	-9.4468779825804e-06
ENSG00000249102	CTD-2066L21.1		lincRNA	5	33009100	33025830	0.00417027000089088
ENSG00000249105	RP11-25L5.2		pseudogene	4	58983924	58984236	-0.00239577743876673
ENSG00000249109	RP11-1026M7.2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:D6RHG6]	protein_coding	5	177209198	177221397	-0.00198126033354334
ENSG00000249115	HAUS5	HAUS augmin-like complex, subunit 5 [Source:HGNC Symbol;Acc:29130]	protein_coding	19	36103646	36116251	-0.000119882052530284
ENSG00000249119	MTND6P4	MT-ND6 pseudogene 4 [Source:HGNC Symbol;Acc:39467]	pseudogene	5	134259813	134260334	-0.00300956743443826
ENSG00000249125	RP11-381N20.2		lincRNA	4	124411423	124443261	0.0147633710725659
ENSG00000249129	SUDS3P1	SUDS3 pseudogene 1 [Source:HGNC Symbol;Acc:44000]	pseudogene	5	177398317	177399282	-0.000939835420457058
ENSG00000249138	RP11-701P16.1		pseudogene	4	185719450	185720200	0.00073730183953203
ENSG00000249140	PRDX2P3	peroxiredoxin 2 pseudogene 3 [Source:HGNC Symbol;Acc:44968]	pseudogene	5	178999157	178999742	-0.00398705726435296
ENSG00000249158	PCDHA11	protocadherin alpha 11 [Source:HGNC Symbol;Acc:8665]	protein_coding	5	140248689	140251079	0.000346169735134163
ENSG00000249159	RP11-480D4.2		lincRNA	5	8433186	8446468	0.000147920980893884
ENSG00000249167	CTB-118N6.2		lincRNA	5	115926671	115927094	-0.00109521895971693
ENSG00000249173	RP11-701P16.4	long intergenic non-protein coding RNA 1093 [Source:HGNC Symbol;Acc:49218]	lincRNA	4	185815025	185820608	-1.63562571118503e-07
ENSG00000249188	ENPP7P1	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 1 [Source:HGNC Symbol;Acc:48699]	pseudogene	8	8011830	8074438	0.0011735252504177
ENSG00000249198	RP11-772C9.1		lincRNA	5	57047019	57047544	-0.00150451232984245
ENSG00000249199	CTD-2139B15.5		lincRNA	5	17369334	17375686	-0.0120659863204525
ENSG00000249203	RP11-473L15.3		lincRNA	5	44495720	44510384	-0.0018218463584564
ENSG00000249210	GAPDHP38	glyceraldehyde 3 phosphate dehydrogenase pseudogene 38 [Source:HGNC Symbol;Acc:37792]	pseudogene	19	47061898	47062899	-7.38265019165507e-05
ENSG00000249212	ATP1B1P1	ATPase, Na+/K+ transporting, beta 1 polypeptide pseudogene 1 [Source:HGNC Symbol;Acc:809]	pseudogene	4	42031226	42032140	0.00252259715919602
ENSG00000249222	ATP5L2	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G2 [Source:HGNC Symbol;Acc:13213]	protein_coding	22	43035809	43036607	5.37368355467444e-05
ENSG00000249228	RP11-769N22.1		lincRNA	4	29048213	29050387	0.00582043870834521
ENSG00000249229	CTC-342P15.1		pseudogene	5	144381416	144385352	0.000528565035676714
ENSG00000249230	CDH12P2	cadherin 12 (N-cadherin 2) pseudogene 2 [Source:HGNC Symbol;Acc:1752]	pseudogene	5	69281031	69281328	-0.00205365381142542
ENSG00000249235	RP11-468N14.4		pseudogene	4	69727050	69727328	0.00927309951902973
ENSG00000249239	RP11-428L21.2		pseudogene	4	93743137	93744069	0.000158175942474765
ENSG00000249241	AC195454.1		lincRNA	4	40318502	40332436	-0.00258324898447935
ENSG00000249242	TMEM150C	transmembrane protein 150C [Source:HGNC Symbol;Acc:37263]	protein_coding	4	83404323	83483510	-0.00323455820509325
ENSG00000249244	RP11-548H18.2		pseudogene	4	120312986	120316490	0.0044811311017694
ENSG00000249255	PGAM1P9	phosphoglycerate mutase 1 pseudogene 9 [Source:HGNC Symbol;Acc:42456]	pseudogene	11	92099662	92100416	-0.00180742125473313
ENSG00000249258	RP11-468H14.2		lincRNA	8	16988690	17007298	-0.000392738726741934
ENSG00000249263	PARP4P3	poly (ADP-ribose) polymerase family, member 4 pseudogene 3 [Source:HGNC Symbol;Acc:274]	pseudogene	22	17134782	17140518	-0.000676475377455277
ENSG00000249264	EEF1A1P9	eukaryotic translation elongation factor 1 alpha 1 pseudogene 9 [Source:HGNC Symbol;Acc:3204]	pseudogene	4	106405855	106407237	0.00115339601930796
ENSG00000249267	LINC00939	long intergenic non-protein coding RNA 939 [Source:HGNC Symbol;Acc:48631]	lincRNA	12	126443234	126467920	-0.00138334482171317
ENSG00000249270	KATNBL1P4	katanin p80 subunit B-like 1 pseudogene 4 [Source:HGNC Symbol;Acc:49054]	pseudogene	5	51226642	51227870	-0.000808349174146056
ENSG00000249271	HNRNPA1P44	heterogeneous nuclear ribonucleoprotein A1 pseudogene 44 [Source:HGNC Symbol;Acc:48774]	pseudogene	15	66108640	66109819	0.00075298042559541
ENSG00000249274	PDLIM1P4	PDZ and LIM domain 1 pseudogene 4 [Source:HGNC Symbol;Acc:48947]	pseudogene	3	98501032	98502037	-0.00587210635745698
ENSG00000249275	RP11-364P22.2		lincRNA	4	158558839	158588196	-0.0119292073167071
ENSG00000249278	RP11-688H10.1		pseudogene	4	77430437	77430872	0.00029192233958527
ENSG00000249279	CTC-436P18.3		lincRNA	5	60497136	60560756	-0.000601597254825435
ENSG00000249286	CTD-2210P15.2		pseudogene	5	43587020	43588325	0.00151969863118386
ENSG00000249287	CTD-2593A12.3		pseudogene	5	180394189	180397762	-0.0047147167725116
ENSG00000249288	SLC25A15P5	solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15 pseudogene 5 [Source:HGNC Symbol;Acc:39846]	pseudogene	22	17126585	17127471	-0.000586397753784605
ENSG00000249306	RP11-267A15.1		lincRNA	5	173763298	173959460	-0.00275563341420093
ENSG00000249321	OR5H5P	olfactory receptor, family 5, subfamily H, member 5 pseudogene [Source:HGNC Symbol;Acc:14765]	pseudogene	3	97916055	97916982	-0.00350460040413381
ENSG00000249328	RP11-26J3.1		lincRNA	8	80681607	80783994	0.000254398837265884
ENSG00000249333	LL22NC03-23C6.12		pseudogene	22	22393042	22393525	-0.000148477351747707
ENSG00000249334	RP11-61G19.1		lincRNA	4	10686627	10699285	0.00142504072045966
ENSG00000249335	CTC-340D7.1		lincRNA	5	68128412	68257985	-0.00047319586911777
ENSG00000249343	CTD-2275D24.2		lincRNA	5	73618311	73624122	-0.000758615388725494
ENSG00000249345	RP11-575F12.1		lincRNA	12	127399766	127544946	-0.00475572235466401
ENSG00000249346	LINC01016	long intergenic non-protein coding RNA 1016 [Source:HGNC Symbol;Acc:48991]	lincRNA	6	33835283	33864691	0.0126905407661237
ENSG00000249352	7SK	7SK RNA [Source:RFAM;Acc:RF00100]	lincRNA	5	68266266	68325992	-0.000271018947699442
ENSG00000249353	NPM1P27	nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 27 [Source:HGNC Symbol;Acc:45206]	pseudogene	5	93018544	93019373	-0.00250233746363845
ENSG00000249356	RP11-21I10.2		lincRNA	4	119990479	119991452	-0.00461779122191426
ENSG00000249359	RP11-374A4.1		lincRNA	5	21323982	21341484	0.00262955911418238
ENSG00000249363	CTB-78O21.1		pseudogene	5	145107923	145108912	-0.00232898620712214
ENSG00000249364	RP11-434D9.1		lincRNA	5	66675206	67101066	-0.00174392346032216
ENSG00000249365	RP11-508M8.1		lincRNA	5	124443897	124485622	0.00295197000353257
ENSG00000249378	LINC01060	long intergenic non-protein coding RNA 1060 [Source:HGNC Symbol;Acc:49081]	lincRNA	4	189321890	189602205	-0.00661678272174423
ENSG00000249381	LINC00500	long intergenic non-protein coding RNA 500 [Source:HGNC Symbol;Acc:43437]	lincRNA	4	139346677	139358023	-0.0035150054584818
ENSG00000249388	RP11-834C11.6		lincRNA	12	54475902	54496477	0.00137285436647265
ENSG00000249395	CASC9	cancer susceptibility candidate 9 (non-protein coding) [Source:HGNC Symbol;Acc:48906]	lincRNA	8	76135639	76236976	0.000844736948884857
ENSG00000249396	RP11-1C1.4		lincRNA	5	10493639	10502840	0.00124147791961501
ENSG00000249400	HMGB3P17	high mobility group box 3 pseudogene 17 [Source:HGNC Symbol;Acc:39309]	pseudogene	5	122804475	122805123	0.00900123707843386
ENSG00000249406	RP11-893F2.5		lincRNA	17	48286333	48291820	8.32315198390302e-05
ENSG00000249413	RP11-25H12.1		lincRNA	4	66864564	67015730	-0.00487805025711144
ENSG00000249423	RP11-284A20.1		lincRNA	5	124255640	124257291	0.00267413447181702
ENSG00000249425	RP11-502M1.2		lincRNA	4	161460406	161507969	-0.000310160563106162
ENSG00000249430	CTD-2231H16.1		lincRNA	5	92266	139978	-0.00111215306191918
ENSG00000249437	NAIP	NLR family, apoptosis inhibitory protein [Source:HGNC Symbol;Acc:7634]	protein_coding	5	70264310	70320941	-0.00165861940226136
ENSG00000249438	KRT18P45	keratin 18 pseudogene 45 [Source:HGNC Symbol;Acc:33415]	pseudogene	5	79584268	79585600	-0.00144116652488438
ENSG00000249443	RP11-1396O13.22		pseudogene	4	9523555	9523921	-0.000727011341549196
ENSG00000249451	RP11-94C24.6		lincRNA	17	48580773	48585689	0.00362730473944239
ENSG00000249459	ZNF286B	zinc finger protein 286B [Source:HGNC Symbol;Acc:33241]	protein_coding	17	18561742	18585572	0.00115364096275884
ENSG00000249463	RP11-1E22.1		lincRNA	4	132948330	132948587	0.00355724621380479
ENSG00000249464	RP11-93L9.1	long intergenic non-protein coding RNA 1091 [Source:HGNC Symbol;Acc:27721]	lincRNA	4	124571422	124851561	-0.00355909603395393
