ENSG_ID	GENE	DESCRIPTION	GENE_TYPE	CHR	START	END
ENSG00000250584	RP11-325I22.2		lincRNA	5	1363697	1380182
ENSG00000250596	RP11-440I14.2		lincRNA	4	175444852	175461466
ENSG00000250597	RP11-725M22.1		lincRNA	4	34659228	34671054
ENSG00000250602	RP11-517I3.1		antisense	5	125769197	125826063
ENSG00000250606	PRSS3P2	protease, serine, 3 pseudogene 2 [Source:HGNC Symbol;Acc:43788]	pseudogene	7	142478064	142482416
ENSG00000250608	RP11-933H2.4		processed_transcript	3	131043936	131100319
ENSG00000250616	RP11-455F5.3		antisense	16	30107751	30115437
ENSG00000250620	RP11-91J3.3		lincRNA	4	188334718	188336851
ENSG00000250626	RP11-756P10.2		lincRNA	4	189698833	189717787
ENSG00000250645	CTD-2228K2.1		pseudogene	5	418818	419224
ENSG00000250654	RP11-834C11.7		pseudogene	12	54470622	54475687
ENSG00000250656	ST3GAL1P1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1 pseudogene 1 [Source:HGNC Symbol;Acc:45174]	pseudogene	4	68582093	68583106
ENSG00000250658	RP11-138B4.1		lincRNA	4	188225237	188230836
ENSG00000250662	HNRNPKP5	heterogeneous nuclear ribonucleoprotein K pseudogene 5 [Source:HGNC Symbol;Acc:42378]	pseudogene	5	14877776	14878028
ENSG00000250669	RP11-83M16.3		pseudogene	5	66985861	66986265
ENSG00000250673	RP11-6L6.2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:D6RFE9]	protein_coding	4	147145709	147150208
ENSG00000250678	CTB-161M19.1		pseudogene	5	118345755	118346237
ENSG00000250685	RP11-486L19.2		antisense	16	84226164	84228871
ENSG00000250686	RP1-240B8.3		3prime_overlapping_ncrna	6	62340138	62388852
ENSG00000250696	RP11-704M14.1		antisense	4	70061386	70082484
ENSG00000250697	CTD-2066L21.3		lincRNA	5	32925745	33298016
ENSG00000250708	RP11-161D15.1		lincRNA	4	174818403	174850676
ENSG00000250712	RP11-366M4.14		pseudogene	4	165931611	165933003
ENSG00000250722	SEPP1	selenoprotein P, plasma, 1 [Source:HGNC Symbol;Acc:10751]	protein_coding	5	42804758	42887494
ENSG00000250726	RP11-616K6.1		pseudogene	4	184993556	184994192
ENSG00000250731	TPM3P6	tropomyosin 3 pseudogene 6 [Source:HGNC Symbol;Acc:39169]	pseudogene	19	53982604	53983345
ENSG00000250734	RP11-404E16.1		antisense	1	151584514	151585839
ENSG00000250740	RP11-710F7.2		antisense	4	106848217	106853879
ENSG00000250742	RP11-834C11.4		lincRNA	12	54519882	54526627
ENSG00000250753	RP11-241F15.10		pseudogene	4	49581850	49582206
ENSG00000250754	RP11-386B13.3		lincRNA	4	185973050	186028402
ENSG00000250764	CTD-2152M20.2		antisense	5	32103551	32122047
ENSG00000250770	RP5-1063M23.1		lincRNA	12	3405368	3409390
ENSG00000250771	RP11-153M7.3		pseudogene	4	154561320	154602332
ENSG00000250772	RP11-236P13.1		lincRNA	4	120720244	120725670
ENSG00000250775	RP11-12K22.1		lincRNA	4	64334419	64359996
ENSG00000250778	AC004980.8		pseudogene	7	76150928	76151391
ENSG00000250786	SNHG18	small nucleolar RNA host gene 18 (non-protein coding) [Source:HGNC Symbol;Acc:49007]	lincRNA	5	9546312	9550721
ENSG00000250790	RP11-46H11.3		lincRNA	12	133488056	133489173
ENSG00000250791	RP11-55L3.1		lincRNA	4	117410520	117436302
ENSG00000250802	ZBED3-AS1	ZBED3 antisense RNA 1 [Source:HGNC Symbol;Acc:44188]	antisense	5	76382565	76462734
ENSG00000250815	RP11-89B16.2		pseudogene	4	54793666	54794305
ENSG00000250819	RP11-576E20.1		lincRNA	4	17173380	17187682
ENSG00000250822	CTD-2139B15.4		lincRNA	5	17379015	17387419
ENSG00000250829	RP11-11N5.1		lincRNA	4	187812123	187813520
ENSG00000250833	DNM1P17	DNM1 pseudogene 17 [Source:HGNC Symbol;Acc:21134]	pseudogene	10	30642635	30646294
ENSG00000250842	CTC-806A22.1		lincRNA	5	144717495	144761233
ENSG00000250846	RP11-807H7.1		lincRNA	4	66536214	66563747
ENSG00000250848	CTD-2083E4.5		pseudogene	5	288948	290436
ENSG00000250850	RP11-297B17.3		antisense	9	37002774	37008037
ENSG00000250853	RNF138P1	ring finger protein 138, E3 ubiquitin protein ligase pseudogene 1 [Source:HGNC Symbol;Acc:30342]	pseudogene	5	54825984	54826529
ENSG00000250859	HNRNPKP1	heterogeneous nuclear ribonucleoprotein K pseudogene 1 [Source:HGNC Symbol;Acc:42374]	pseudogene	5	126847156	126848534
ENSG00000250863	RP11-663P9.1		lincRNA	4	43982023	43983637
ENSG00000250869	RP11-453N18.1		pseudogene	8	68045789	68048146
ENSG00000250878	METTL21EP	methyltransferase like 21E, pseudogene [Source:HGNC Symbol;Acc:41948]	pseudogene	13	103532449	103548383
ENSG00000250882	CTC-459M5.1		antisense	5	111509267	111511245
ENSG00000250884	OR7E85P	olfactory receptor, family 7, subfamily E, member 85 pseudogene [Source:HGNC Symbol;Acc:14692]	pseudogene	4	9485365	9486349
ENSG00000250887	RP11-366M4.13		lincRNA	4	165928238	165929111
ENSG00000250889	RP11-229C3.2		lincRNA	5	74343544	74348668
ENSG00000250891	CTD-2281M20.1		lincRNA	5	117803851	117897812
ENSG00000250892	RP11-1365D11.1		pseudogene	4	195198	198798
ENSG00000250893	RP11-588L15.2		antisense	4	40428161	40429602
ENSG00000250899	RP11-253E3.3		processed_transcript	12	3150603	3154116
ENSG00000250900	CTC-338M12.6		antisense	5	180625219	180630103
ENSG00000250903	GMDS-AS1	GMDS antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:48993]	lincRNA	6	2245982	2482256
ENSG00000250910	AC097467.2		antisense	4	156197841	156302498
ENSG00000250917	RP4-785G19.5		sense_overlapping	20	32822646	32868979
ENSG00000250929	KB-1639H6.4		antisense	8	104133260	104145190
ENSG00000250930	LNX1-AS1	LNX1 antisense RNA 1 [Source:HGNC Symbol;Acc:40345]	antisense	4	54362567	54415745
ENSG00000250934	RP11-71E19.1		lincRNA	3	125985639	126010122
ENSG00000250938	RP11-679C8.2		antisense	4	120988666	121337921
ENSG00000250940	RP11-489M13.3		pseudogene	4	4088365	4088541
ENSG00000250942	ENPP7P11	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 11 [Source:HGNC Symbol;Acc:48694]	pseudogene	4	9678932	9679558
ENSG00000250945	RP11-810P8.1		lincRNA	4	127964585	127998917
ENSG00000250946	RP11-358N4.6		pseudogene	11	89553250	89560090
ENSG00000250959	GLUD1P3	glutamate dehydrogenase 1 pseudogene 3 [Source:HGNC Symbol;Acc:4338]	pseudogene	10	75490320	75497069
ENSG00000250961	CTD-2023N9.1		antisense	5	56690887	56829251
ENSG00000250971	RP11-696F12.1		lincRNA	4	187981253	187982084
ENSG00000250974	RP11-122F24.1		lincRNA	5	6933783	7190925
ENSG00000250978	RP11-357D18.1		processed_transcript	5	66759637	66771305
ENSG00000250981	RP11-19O2.1		antisense	5	16129287	16141711
ENSG00000250982	RP11-159J3.1		pseudogene	16	28251014	28251989
ENSG00000250986	AC141928.1		lincRNA	4	3760475	3765117
ENSG00000250988	RP11-752G15.6		antisense	15	83419316	83423789
ENSG00000250989	RP11-392E22.5		pseudogene	9	38543101	38543443
ENSG00000250990	AC073635.5		antisense	7	76875657	76887440
ENSG00000250992	RP11-826N14.1		antisense	5	175467747	175469881
ENSG00000250999	RP11-1379J22.5		antisense	5	179084763	179091433
ENSG00000251000	AC008592.3		pseudogene	5	95170128	95170750
ENSG00000251003	RP11-152P17.2		processed_transcript	8	106792474	107072752
ENSG00000251008	ORAOV1P1	oral cancer overexpressed 1 pseudogene 1 [Source:HGNC Symbol;Acc:39203]	pseudogene	4	187092017	187092411
ENSG00000251011	RP11-402L6.1		antisense	3	132964950	132976032
ENSG00000251015	SLC25A30-AS1	SLC25A30 antisense RNA 1 [Source:HGNC Symbol;Acc:42795]	lincRNA	13	45992297	45994506
ENSG00000251022	THAP9-AS1	THAP9 antisense RNA 1 [Source:HGNC Symbol;Acc:44172]	antisense	4	83814162	83822113
ENSG00000251024	RP11-203B7.1		lincRNA	4	146998998	147029309
ENSG00000251027	CTC-254B4.1		lincRNA	5	106150898	106346715
ENSG00000251034	RP11-582J16.4		antisense	8	22398653	22402918
ENSG00000251040	RP11-535C7.1		lincRNA	4	52910971	52913120
ENSG00000251045	CTC-321K16.4		lincRNA	5	134984273	134989624
ENSG00000251049	RP11-685F15.1		lincRNA	4	58462106	58472038
ENSG00000251050	RP11-168A11.4		pseudogene	5	79315432	79315743
ENSG00000251061	RP11-789C1.2		lincRNA	4	171264240	171293462
ENSG00000251073	NUDT19P5	nudix (nucleoside diphosphate linked moiety X)-type motif 19 pseudogene 5 [Source:HGNC Symbol;Acc:43589]	pseudogene	4	159103977	159104545
ENSG00000251075	HTT-AS	HTT antisense RNA (head to head) [Source:HGNC Symbol;Acc:37118]	antisense	4	3065198	3076241
ENSG00000251079	BMS1P2	BMS1 pseudogene 2 [Source:HGNC Symbol;Acc:23650]	pseudogene	10	47228366	47241942
ENSG00000251090	OR5AC4P	olfactory receptor, family 5, subfamily AC, member 4 pseudogene [Source:HGNC Symbol;Acc:31284]	pseudogene	3	97823598	97824516
ENSG00000251093	RP11-414H23.3		lincRNA	5	90522292	90522888
ENSG00000251095	RP11-115D19.1		antisense	4	90472507	90641323
ENSG00000251129	RP11-734I18.1		lincRNA	4	31999019	32157028
ENSG00000251131	CTD-2035E11.3		antisense	5	43019338	43024349
ENSG00000251136	RP11-37B2.1		lincRNA	8	90621638	90769955
ENSG00000251138	RP11-81H3.2		lincRNA	12	74526946	74796315
ENSG00000251139	RP11-701P16.2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:D6RF06]	protein_coding	4	185734773	185742443
ENSG00000251141	RP11-53O19.1		antisense	5	44745002	44808879
ENSG00000251142	RP11-513O17.1		pseudogene	8	58152616	58153100
ENSG00000251143	RP11-849H4.4		antisense	11	71727307	71731956
ENSG00000251151	HOXC-AS3	HOXC cluster antisense RNA 3 [Source:HGNC Symbol;Acc:43751]	antisense	12	54375293	54378848
ENSG00000251152	RP11-281P23.1		lincRNA	4	11470874	11479820
ENSG00000251161	RP11-540O11.1		lincRNA	15	41199009	41201540
ENSG00000251164	HULC	hepatocellular carcinoma up-regulated long non-coding RNA [Source:HGNC Symbol;Acc:34232]	lincRNA	6	8652370	8654079
ENSG00000251165	F11-AS1	F11 antisense RNA 1 [Source:HGNC Symbol;Acc:27725]	antisense	4	187207248	187422151
ENSG00000251169	AC005355.2		lincRNA	5	133842243	133844920
ENSG00000251171	RP11-327O17.2		antisense	4	170122945	170141500
ENSG00000251172	RP11-529P9.1		pseudogene	3	97200021	97200350
ENSG00000251175	RP11-45L9.1		antisense	4	106667402	106748329
ENSG00000251179	RP11-893F2.9		antisense	17	48358938	48365216
ENSG00000251183	AC091962.3		lincRNA	5	153266988	153278547
ENSG00000251185	RP11-542G1.1		lincRNA	4	76194278	76286392
ENSG00000251187	CTC-459M5.2		antisense	5	111527717	111545836
ENSG00000251188	RP11-478C6.6		pseudogene	4	262771	263320
ENSG00000251189	CTD-2196P11.2		lincRNA	5	38682172	38685228
ENSG00000251194	RP1-68D18.2		sense_intronic	11	35234097	35235554
ENSG00000251196	RP11-54F2.1		pseudogene	5	10652323	10652998
ENSG00000251209	LINC00923	long intergenic non-protein coding RNA 923 [Source:HGNC Symbol;Acc:28088]	protein_coding	15	98285448	98417780
ENSG00000251210	RP11-168E17.1		lincRNA	4	12225075	12252910
ENSG00000251211	RP11-889L3.4		pseudogene	5	177592703	177593563
ENSG00000251216	RP11-161D15.3		lincRNA	4	174845358	174912012
ENSG00000251218	RP11-1057B8.2		lincRNA	8	135862178	135894142
ENSG00000251221	CTC-325J23.3		lincRNA	5	79904442	79918343
ENSG00000251226	RP11-469N6.1		lincRNA	11	134605490	134633704
ENSG00000251229	RP11-503N18.5		pseudogene	4	2506808	2508006
ENSG00000251230	RP11-701P16.5		lincRNA	4	185765739	185776905
ENSG00000251247	ZNF345	zinc finger protein 345 [Source:HGNC Symbol;Acc:16367]	protein_coding	19	37341263	37403931
ENSG00000251249	RP11-73G16.1		processed_transcript	4	152877143	152890533
ENSG00000251250	RP11-404K5.4		lincRNA	5	7326177	7326722
ENSG00000251273	RP11-549K20.1		lincRNA	5	25126414	25190765
ENSG00000251279	CTC-436P18.1		antisense	5	60457897	60527867
ENSG00000251283	RP11-171N4.2	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:D6RCP0]	protein_coding	4	157555646	157563606
ENSG00000251287	ALG1L2	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase-like 2 [Source:HGNC Symbol;Acc:37258]	pseudogene	3	129800674	129832070
ENSG00000251288	RP11-10L12.2		pseudogene	4	103672558	103673798
ENSG00000251291	RP11-400D2.3		lincRNA	4	135345022	135379007
ENSG00000251292	RP11-380P13.2		lincRNA	4	23724885	23735202
ENSG00000251293	CTC-552D5.1		lincRNA	5	119581143	119669197
ENSG00000251299	SLC25A15P3	solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15 pseudogene 3 [Source:HGNC Symbol;Acc:39844]	pseudogene	13	25517713	25518636
ENSG00000251301	RP11-81H14.2		lincRNA	12	68726668	68845443
ENSG00000251307	RP11-506H20.1		antisense	5	54529762	54591029
ENSG00000251310	RP11-706F1.1		lincRNA	4	190114254	190126031
ENSG00000251317	KLF17P2	Kruppel-like factor 17 pseudogene 2 [Source:HGNC Symbol;Acc:49135]	pseudogene	4	14128044	14128288
ENSG00000251320	CTC-327F10.4		antisense	5	147266675	147267267
ENSG00000251321	PCAT4	prostate cancer associated transcript 4 (non-protein coding) [Source:HGNC Symbol;Acc:24853]	lincRNA	4	80748625	80798924
ENSG00000251322	SHANK3	SH3 and multiple ankyrin repeat domains 3 [Source:HGNC Symbol;Acc:14294]	protein_coding	22	51112843	51171726
ENSG00000251323	RP11-452H21.4		lincRNA	11	78135028	78140882
ENSG00000251329	RP11-240A16.1		lincRNA	4	32352660	32354842
ENSG00000251330	CTD-2283N19.1		antisense	5	147809722	147810370
ENSG00000251331	RP11-689K5.3		lincRNA	4	82523951	82815777
ENSG00000251339	RP11-506N2.1		lincRNA	4	59646791	59849870
ENSG00000251348	HSPD1P11	heat shock 60kDa protein 1 (chaperonin) pseudogene 11 [Source:HGNC Symbol;Acc:35142]	pseudogene	5	95104703	95106404
ENSG00000251350	RP11-328N19.1		lincRNA	4	44018878	44024080
ENSG00000251353	MTND3P5	MT-ND3 pseudogene 5 [Source:HGNC Symbol;Acc:42154]	pseudogene	4	25721721	25722053
ENSG00000251359	WWC2-AS2	WWC2 antisense RNA 2 [Source:HGNC Symbol;Acc:26390]	lincRNA	4	184018170	184020352
ENSG00000251360	KHDC1P1	KH homology domain containing 1 pseudogene 1 [Source:HGNC Symbol;Acc:43757]	pseudogene	6	73918806	73919803
ENSG00000251361	CTD-2091N23.1		lincRNA	5	92355369	92404375
ENSG00000251363	RP11-129M6.1		lincRNA	14	41424103	41445082
ENSG00000251364	CTD-2516F10.2		antisense	11	7448497	7533746
ENSG00000251366	DBIP2	diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein) pseudogene 2 [Source:HGNC Symbol;Acc:2691]	pseudogene	5	79899202	79899463
ENSG00000251369	ZNF550	zinc finger protein 550 [Source:HGNC Symbol;Acc:28643]	protein_coding	19	58046639	58071231
ENSG00000251372	LINC00499	long intergenic non-protein coding RNA 499 [Source:HGNC Symbol;Acc:43436]	lincRNA	4	139230865	139345498
ENSG00000251381	LINC00958	long intergenic non-protein coding RNA 958 [Source:HGNC Symbol;Acc:48671]	lincRNA	11	12984057	13011095
ENSG00000251391	RP11-305P14.1		lincRNA	5	65594296	65618772
ENSG00000251396	RP11-163N6.2		lincRNA	8	61297147	61429354
ENSG00000251398	RP11-149A7.2		lincRNA	4	133512244	133599658
ENSG00000251399	RP11-234K19.1		lincRNA	4	80517696	80518327
ENSG00000251400	ALDH7A1P1	aldehyde dehydrogenase 7 family, member A1 pseudogene 1 [Source:HGNC Symbol;Acc:878]	pseudogene	5	76586093	76587625
ENSG00000251402	FAM90A25P	family with sequence similarity 90, member A25, pseudogene [Source:HGNC Symbol;Acc:32246]	pseudogene	8	12272589	12275599
ENSG00000251405	CTB-109A12.1		sense_overlapping	5	156789623	156887026
ENSG00000251409	AC008592.4		antisense	5	95171647	95188425
ENSG00000251410	AC007106.1		lincRNA	4	27969345	27986685
ENSG00000251411	RP11-397E7.4		pseudogene	4	87834419	87835970
ENSG00000251414	RP11-843P14.1		antisense	5	175781209	175783171
ENSG00000251417	RP11-1348G14.4		lincRNA	16	28814097	28829149
ENSG00000251429	RP11-597D13.7		pseudogene	4	159191530	159199828
ENSG00000251432	RP11-420A23.1		lincRNA	4	129213906	129440549
ENSG00000251436	NUPL1P1	nucleoporin like 1 pseudogene 1 [Source:HGNC Symbol;Acc:44052]	pseudogene	4	126602332	126604823
ENSG00000251441	RTEL1P1	regulator of telomere elongation helicase 1 pseudogene 1 [Source:HGNC Symbol;Acc:44213]	pseudogene	4	113277291	113280975
ENSG00000251442	RP11-792D21.2	long intergenic non-protein coding RNA 1094 [Source:HGNC Symbol;Acc:49219]	lincRNA	4	79567057	79603853
ENSG00000251448	RP11-71E19.2		lincRNA	3	126007710	126012867
ENSG00000251450	CTC-459I6.1		antisense	5	80243516	80248799
ENSG00000251451	GS1-124K5.6		pseudogene	7	65872275	65874226
ENSG00000251453	HAUS1P1	HAUS augmin-like complex, subunit 1 pseudogene 1 [Source:HGNC Symbol;Acc:43760]	pseudogene	5	139961089	139961920
ENSG00000251454	RP11-542G1.2		lincRNA	4	76266489	76284234
ENSG00000251455	RP11-164P12.3		antisense	4	152595635	152599045
ENSG00000251459	RP11-319E12.2		lincRNA	4	58357556	58361399
ENSG00000251463	FKBP4P1	FK506 binding protein 4, 59kDa pseudogene 1 [Source:HGNC Symbol;Acc:44038]	pseudogene	4	119114560	119115906
ENSG00000251468	RP11-369K16.1		pseudogene	8	12815896	12819709
ENSG00000251474	RPL32P3	ribosomal protein L32 pseudogene 3 [Source:HGNC Symbol;Acc:27024]	pseudogene	3	129101765	129118498
ENSG00000251485	AC068134.10		pseudogene	2	233207826	233208054
ENSG00000251491	OR7E28P	olfactory receptor, family 7, subfamily E, member 28 pseudogene [Source:HGNC Symbol;Acc:8400]	pseudogene	2	159718823	159719797
ENSG00000251495	PPIAP11	peptidylprolyl isomerase A (cyclophilin A) pseudogene 11 [Source:HGNC Symbol;Acc:9263]	pseudogene	5	81305421	81305913
ENSG00000251504	RP11-162G9.1	long intergenic non-protein coding RNA 1099 [Source:HGNC Symbol;Acc:49222]	lincRNA	4	178650792	178829090
ENSG00000251518	CTD-2130F23.2		lincRNA	5	37948593	37951157
ENSG00000251521	IMPA1P	inositol(myo)-1(or 4)-monophosphatase 1 pseudogene [Source:HGNC Symbol;Acc:33956]	pseudogene	8	82517804	82543369
ENSG00000251526	RP11-381N20.1		lincRNA	4	124426434	124448680
ENSG00000251532	CTD-2245E15.3		lincRNA	5	1544222	1551825
ENSG00000251535	RP11-478C6.1		pseudogene	4	330047	330575
ENSG00000251538	RP11-166A12.1		lincRNA	5	121964647	122066380
ENSG00000251544	MTND5P12	MT-ND5 pseudogene 12 [Source:HGNC Symbol;Acc:42274]	pseudogene	5	93903166	93904614
ENSG00000251562	MALAT1	metastasis associated lung adenocarcinoma transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:29665]	lincRNA	11	65265233	65273940
ENSG00000251573	CTD-2089N3.2		lincRNA	5	50265051	50265884
ENSG00000251575	CTD-2170G1.2		lincRNA	5	61028601	61031496
ENSG00000251576	RP11-536I6.1		lincRNA	3	14389951	14394068
ENSG00000251577	RP11-297P16.3		antisense	4	104469902	104545691
ENSG00000251578	TRBV21-1	T cell receptor beta variable 21-1 (pseudogene) [Source:HGNC Symbol;Acc:12198]	TR_V_pseudogene	7	142344427	142344887
ENSG00000251580	RP11-539L10.3		lincRNA	4	6672452	6672726
ENSG00000251584	RP11-440I14.3		lincRNA	4	175457791	175461935
ENSG00000251586	TET2-AS1	TET2 antisense RNA 1 [Source:HGNC Symbol;Acc:41125]	antisense	4	106092511	106099220
ENSG00000251595	ABCA11P	ATP-binding cassette, sub-family A (ABC1), member 11, pseudogene [Source:HGNC Symbol;Acc:31]	pseudogene	4	419224	421671
ENSG00000251596	HADHAP1	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit pseudogene 1 [Source:HGNC Symbol;Acc:4802]	pseudogene	4	166325219	166327502
ENSG00000251600	RP11-673E1.1		lincRNA	4	144833484	144903607
ENSG00000251602	RP11-521B24.3		antisense	14	105883221	105886076
ENSG00000251603	RP11-164P12.4		antisense	4	152588376	152591654
ENSG00000251609	SETP12	SET pseudogene 12 [Source:HGNC Symbol;Acc:42931]	pseudogene	4	121816649	121818238
ENSG00000251611	RP11-610P16.1		lincRNA	4	152328703	152329987
ENSG00000251615	RP11-774O3.3		lincRNA	4	8356817	8360065
ENSG00000251619	RP11-756P10.5		lincRNA	4	189697811	189706665
ENSG00000251623	RP11-826N14.4		lincRNA	5	175564160	175582741
ENSG00000251624	UNC93B7	unc-93 homolog B7 pseudogene (C. elegans) [Source:HGNC Symbol;Acc:44036]	pseudogene	4	9495380	9499710
ENSG00000251628	RP11-371M22.1		lincRNA	5	113391703	113392871
ENSG00000251629	RP11-774D14.1		lincRNA	5	20611949	20937800
ENSG00000251632	RP11-714L20.1		lincRNA	4	138466885	138524584
ENSG00000251634	RP11-1280N14.3		pseudogene	5	70398725	70424580
ENSG00000251637	RP11-119D9.1		lincRNA	11	67653948	67673821
ENSG00000251639	RP11-20I20.1		pseudogene	4	1093804	1095346
ENSG00000251642	RP11-600L4.1		lincRNA	4	38288615	38289112
ENSG00000251655	PRB1	proline-rich protein BstNI subfamily 1 [Source:HGNC Symbol;Acc:9337]	protein_coding	12	11504757	11548500
ENSG00000251661	RP11-326C3.11		antisense	11	318640	325631
ENSG00000251664	PCDHA12	protocadherin alpha 12 [Source:HGNC Symbol;Acc:8666]	protein_coding	5	140255058	140257424
ENSG00000251665	RP11-700H6.2		lincRNA	17	49024759	49026111
ENSG00000251666	ZNF346-IT1	ZNF346 intronic transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:41423]	sense_intronic	5	176478715	176479964
ENSG00000251667	RP11-844P9.3		pseudogene	5	175735066	175736016
ENSG00000251669	FAM86EP	family with sequence similarity 86, member E, pseudogene [Source:HGNC Symbol;Acc:28017]	pseudogene	4	3943487	3956770
ENSG00000251676	RP11-614F17.2		lincRNA	4	132694457	132712637
ENSG00000251678	CTD-2296D1.1		lincRNA	5	7344692	7346034
ENSG00000251688	RP11-752L20.5		lincRNA	4	148488758	148515739
ENSG00000251692	PTX4	pentraxin 4, long [Source:HGNC Symbol;Acc:14171]	protein_coding	16	1535887	1538982
ENSG00000251695	AC124890.1	HCG1774533, isoform CRA_a; PRO2268; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9P175]	protein_coding	12	69186125	69187743
